"section","url","title","published_date","content"
"science-technology","https://www.risingbd.com/english/science-technology/news/112247","Driving change thru’ private initiatives in agriculture, water access","10/05/2025","The role of private enterprises in improving the quality of life at the grassroots level of the country is increasing. Along with sustainable development, private organizations are coming forward in various ways for social welfare. Experts say that most private organizations are not only fulfilling their social responsibilities but are also genuinely committed to the welfare of society, a development that is highly encouraging for the country. Due to a lack of knowledge about technology and modern farming methods, many farmers in Bangladesh remain underdeveloped. The farmers of the country are lagging behind due to lack of knowledge about technology and modern methods. Despite working hard, they have to face losses. This has an impact on the rural society. Negative impact brings poverty. Addressing this concern, one of the leading private banks in the country, Standard Chartered Bangladesh, has taken initiatives in the northern region. Last year, the bank began training for 11,000 farmers across six districts of northern Bangladesh in environmentally friendly modern agricultural practices. Arranged through a local organization, the training took place in Bogura, Joypurhat, Sirajganj, Natore, Pabna and Rajshahi. Farmers were introduced to various modern farming technologies through this program. It not only increased productivity but also helped improve their standard of living. Several private initiatives are complementing government efforts to tackle the crisis of access to safe drinking water. Notably, the telecommunications company Robi has launched an impressive initiative to ensure the availability of drinking water in transit areas. Water plants have been installed at major railway stations, including Kamalapur, Dhaka Airport, Chattogram, Sylhet, Khulna, Rajshahi, Mymensingh, Mohanganj, Feni and Cumilla. These installations allow passers-by to easily access safe drinking water. Robi implemented this initiative in collaboration with Bangladesh Railway and the non-governmental organization WaterAid. This has particularly benefited homeless children and marginalized groups, protecting them from waterborne diseases caused by consuming contaminated water. Private efforts are also being made to deliver safe water to rural communities. Under an initiative by BAT Bangladesh, 48 out of 126 water purification plants have been installed in Kushtia district alone. These plants have been set up in Kushtia Sadar, Mirpur, Daulatpur, Kumarkhali and Bheramara upazilas. As a result, thousands of farmers and their families are gaining access to clean water, protecting them from waterborne diseases and arsenic contamination. In addition to ensuring safe water, BAT Bangladesh has also launched extensive tree plantation campaigns with the participation of local farmers in Kushtia. As part of this initiative, notable afforestation efforts have been carried out around the Lalon Shah Bridge, Kushtia Bypass Road, Kushtia-Jashore Highway and the GK Canal areas. Across the region, the impact of these efforts is visibly significant. It is worth mentioning that the organization has distributed over 130 million tree saplings across the country since 1980. Beyond safe water and environmental conservation, private initiatives are also working to ensure that farmers have easy access to credit. Syngenta Bangladesh is actively working to provide farmers with loans under flexible and farmer-friendly terms and is undertaking various initiatives for agricultural development. Simultaneously, the Syngenta Foundation for Sustainable Agriculture is striving to bring long-term structural changes in the country’s food and nutrition systems. Professor Dr. Atikul Islam from the Department of Economics at Rajshahi University said, ‘The initiatives taken by private organizations for grassroots agriculture and environmental protection are certainly commendable. It is essential that their efforts are backed by thorough and appropriate research, ensuring not only benefits for the grassroots people but also long-lasting solutions to their problems.’"
"science-technology","https://www.risingbd.com/english/science-technology/news/112248","Pakistan claims to have destroyed Indian air defence system","10/05/2025","Pakistan’s army is making a series of claims, including that it has destroyed India’s S-400 air defence systems which were bought from Russia, BBC reports. The S-400 defence system is state-of-the-art. It costs about $1.5 billion. It was one of India’s most valuable strategic assets. It also says that it’s launched a cyber-attack and hacked some of India’s top websites, including that of the ruling BJP party. However, India is yet to comment on them. The BJP’s website, however, is opening in India."
"science-technology","https://www.risingbd.com/english/science-technology/news/112249","India claims to have destroyed Pakistani drones, other munitions","10/05/2025","India’s military said it destroyed drones “and other munitions” fired by Pakistan along the country’s western border as conflict continued to escalate between the two neighbors on Saturday local time, CNN reports. “Pakistan’s blatant escalation with drone strikes and other munitions continues along our western borders,” the Indian Army said in a statement on X. Multiple “armed drones” were spotted flying over a military base in Amritsar in India’s Punjab state early Saturday morning local time, the army said. “The hostile drones were instantly engaged and destroyed by our air defence units,” it added. The statement comes hours after Pakistan said it launched a retaliatory military operation against India early Saturday in response to “Indian aggression,” after it said India launched missiles at key military bases. The Pakistani military claimed it hit multiple targets in India and India-administered Kashmir."
"science-technology","https://www.risingbd.com/english/science-technology/news/112250","Shehbaz calls emergency meeting with National Command Authority","10/05/2025","Prime Minister Shehbaz Sharif has convened an emergency meeting of the National Command Authority (NCA) as Pakistan’s military continues Operation Bunyan-un-Marsoos, a major retaliatory campaign in response to Indian missile and drone attacks earlier this week. The National Command Authority (NCA) is the highest civilian and military body responsible for the command, control, and operational decisions regarding Pakistan’s nuclear weapons program and strategic assets. The NCA also sets policy for all strategic nuclear forces and strategic organisations. According to security sources, the operation—launched in the early hours of Saturday—has targeted multiple high-value Indian military installations. Confirmed strikes include the destruction of the BrahMos missile storage site in Beas, Udhampur Airbase, Pathankot airfield, and Adampur Airfield, which was reportedly used to launch missiles into Amritsar, Pakistan, and Afghanistan. Security officials further reported that India’s brigade headquarters at G-Top and the supply depot in Uri have been destroyed. In addition, Pakistan has targeted and neutralised an Indian artillery position in Dehrangyari and a BrahMos storage site in Nagrota, with reports of heavy losses. Officials also confirmed that Pakistan launched its Al-Fatah missile during the operation, naming it in honour of innocent Pakistani children killed in earlier Indian strikes. “Pakistan has neither forgotten nor will ever forget the sacrifices of these children,” a security source stated. NativeClick Ads As the military operation continues, the Pakistan Air Force remains on high alert. Airspace across the country was closed earlier in the day until noon as a precautionary measure. (With inputs from The Express Tribune)"
"science-technology","https://www.risingbd.com/english/science-technology/news/112251","India rejects Pakistan’s claim of damage in military installations","10/05/2025","India on Saturday rejected Pakistan’s claim that it has destroyed India's S-400 air defence system. Addressing a press briefing, Wing Commander Vyomika Singh said that India unequivocally rejects these false claims being spread by Pakistan. “Pakistan has also attempted to execute a continued malicious misinformation campaign, with claims of destruction of the Indian S-400 system, destruction of airfields at Surat and Sirsa... India unequivocally rejects these false claims being spread by Pakistan,” Singh said at the press briefing. She also debunked Pakistan’s claim that they have damaged Indian air bases, by showing time-stamped images of the bases in Sirsa and Suratgarh. Foreign Secretary Vikram Misri also said that Pakistan state agencies have resorted to lies, misinformation, and propaganda. He added that their claims of attacking and destroying various military installations in India are completely false. “As you are seeing, Pakistani claims about the activities that they have undertaken continue to be heavy on lies, misinformation, and propaganda. On top of that, this is pedalled by the Pakistani State Agencies, the claims that they have made about attacking and destroying various military installations in the country are completely false,” Misir said the briefing. “The claim about the air force stations in Sirsa, Suratgarh, being destroyed, they are false. Claim about S-400 base in Adampur is being destroyed, is false,” he added. NativeClick Ads Pakistan’s state-run PTV earlier reported that Pakistan Air Force’s hypersonic missiles destroyed the S-400 system in Adampur, according to PTI. (With inputs from Hindustan Times)"
"science-technology","https://www.risingbd.com/english/science-technology/news/112252","India ready to retaliate as Pak army moves along LoC","10/05/2025","Tensions between India and Pakistan have further escalated as the Pakistan Army begins mobilising troops towards forward positions, prompting Indian authorities to issue warnings about a possible intensification of conflict. In a press briefing held by the Ministry of External Affairs, IAF Wing Commander Vyomika Singh confirmed that Indian forces remain on high alert as Pakistan appears to be preparing for further military aggression. “Pakistani troops have been observed moving into forward areas, indicating their intent to further escalate the tensions,” Singh said. According to Indian officials, Pakistan launched high-speed missiles targeting Indian air bases in Punjab around 1:40 AM, and also attacked medical facilities and schools in Srinagar, Avantipora, and Udhampur. Singh revealed that multiple Indian air bases, including those in Udhampur, Bhuj, Pathankot, and Bathinda, were attacked using drones, loitering munitions, and fighter jets, leading to damage of personnel and equipment. “A befitting reply has been given to Pakistani actions,” Singh said, noting that India had successfully neutralised many threats and remains ready to counter further provocations. India responded with targeted retaliatory strikes on Pakistani military bases, underscoring its readiness to respond proportionately while maintaining a commitment to non-escalation, should Pakistan choose to de-escalate. “Indian armed forces reiterated their commitment to non-escalation, provided the Pakistan side reciprocates,” Singh added. NativeClick Ads Foreign Secretary Vikram Misri echoed that sentiment, calling Pakistan’s missile attacks and targeting of civilian infrastructure a clear provocation, while reiterating that India’s retaliation has been measured yet decisive. Meanwhile, Colonel Sofia Qureshi of the Indian Armed Forces confirmed the scope of Pakistan’s offensive, saying their forces used long-range precision weapons and that attempts were made to infiltrate Indian airspace at more than 26 locations. She added that health and educational institutions were also targeted in the attacks — a move widely condemned by Indian authorities._Agencies"
"science-technology","https://www.risingbd.com/english/science-technology/news/112253","DMP bans meeting, rallies surrounding Jamuna, Secretariat ","10/05/2025","The Dhaka Metropolitan Police (DMP) has imposed a ban on public gatherings, processions, and rallies in the areas surrounding the official residence of the Chief Adviser, Jamuna and Bangladesh Secretariat, effective from today until further notice. In a public notice signed by DMP Commissioner SM Sazzat Ali was issued on Saturday (May 10). The restriction has been imposed to ensure the security of the Chief Adviser. The ban also covers key locations, including Hotel Intercontinental intersection, Kakrail Mosque intersection, Officers' Club intersection, and Mintoo Road, among others."
"science-technology","https://www.risingbd.com/english/science-technology/news/112254","Advisory Council’s emergency meeting this evening","10/05/2025","Advisory Council has called an emergency meeting this (Saturday) evening. Protests are underway in various parts of the country, including the capital, demanding a ban on Awami League politics. In the wake of the situation, the Advisory Council of the interim government is going to hold an emergency meeting. The meeting will take place at the State Guest House, Jamuna."
"science-technology","https://www.risingbd.com/english/science-technology/news/112255","Chuadanga records highest temperature at 40°C ","10/05/2025","Chuadanga district on Saturday (May 10) noon recorded the highest temperature at 40 degrees Celsius in Bangladesh this year, according to Bangladesh Meteorological Department. According to Jaminur Rahman, in-charge of Chuadanga Met Office, the district is currently grappling with an intense heatwave and this peak temperature was recorded at 3:00pm. Rahman reported a persistent mild to severe heatwave in Chuadanga since May’s onset, exacerbated by high humidity levels that have amplified the heat’s impact."
"science-technology","https://www.risingbd.com/english/science-technology/news/112256","Mass gathering at Shahbagh demanding ban on AL","10/05/2025","Leaders and activists of different political parties and common people are gathering at Shahbagh intersection in the capital, demanding a ban on the Awami League. People started gathering at around 2:00pm on Saturday and the program began at 3:00pm. Students and people also blocked the Shahbagh intersection in the capital on Friday, demanding a complete ban on the Awami League. They took position at the Shahbagh intersection at around 4:45pm on Friday (May 9), stopping all traffic movement. Chief organizer of National Citizen Party (NCP) for southern region Hasnat Abdullah called the program. Earlier, students and people took a position in front of the Chief Adviser’s residence, state guesthouse Jamuna, to press home their demand. In the wake of the situation, the Advisory Council of the interim government is going to hold an emergency meeting. NativeClick Ads"
"science-technology","https://www.risingbd.com/english/science-technology/news/112257","India, Pakistan agree ceasefire: Trump ","10/05/2025","US President Donald Trump has said that India and Pakistan have agreed to a complete and immediate ceasefire. Trump made the announcement in a post on his Social Truth platform on Saturday. Donald Trump says the ceasefire is the result of ‘a long night of talks mediated by the United States - his secretary of state praises India and Pakistan for their ‘wisdom’ and ‘prudence’. Earlier this week, India struck targets in Pakistan and Pakistan-administered Kashmir in response to a deadly militant attack on Indian tourists in Pahalgam last month - Islamabad denies involvement. Both sides accuse each other of cross-border shelling and missile and drone attacks since India launched its military operation Pakistan and India have agreed to a ceasefire with immediate effect, Deputy Prime Minister of Pakistan, Ishaq Dar said. He adds: “Pakistan has always strived for peace and security in the region, without compromising on its sovereignty and territorial integrity!” Source: Agencies"
"science-technology","https://www.risingbd.com/english/science-technology/news/112258","Ceasefire effective from 5pm: Misri","10/05/2025","India and Pakistan have agreed a complete and immediate ceasefire. Confirming the matter, India Foreign Secretary Vikram Misri said ceasefire will be effective from 5pm on Saturday (May 10). “It's done. Shortly after Donald Trump announced that his team, after a long night of talks, in his words, mediated to bring about a ""full and immediate ceasefire"" between India and Pakistan”, New Delhi also issued a short statement confirming the same. “The DGMO of Pakistan called DGMO of India at 15:35 hours (3:05pm PKT) earlier this afternoon. It was agreed between them that both sides would stop all firing and military action on land, air and sea with effect from 1700 hours IST (4:30pm PKT),” he said during a press briefing. “Instructions have been given on both sides to give effect to this understanding,” Misri said. He added that the DGMOs would “talk again on 12th of May at 1200 hours (11:30am PKT)”. Earlier, US President Donald Trump said India and Pakistan have agreed a complete and immediate ceasefire. Trump made the announcement in a post on his Social Truth platform on Saturday. Donald Trump says the ceasefire is the result of ‘a long night of talks mediated by the United States - his secretary of state praises India and Pakistan for their ‘wisdom’ and ‘prudence’. NativeClick Ads"
"science-technology","https://www.risingbd.com/english/science-technology/news/112259","Pakistan’s airspace fully restored for all types of flights","10/05/2025","Pakistan’s airspace has been fully restored for all types of flights, according to a statement by the Pakistan Airports Authority (PAA). “All airports in the country are available for normal flight operations,” said PAA. “Passengers are requested to contact the relevant airline for the latest flight schedule.”"
"science-technology","https://www.risingbd.com/english/science-technology/news/112260","Meet demand within one hour or face ‘March to Jamuna’: Hasnat","10/05/2025","Chief organizer of National Citizen Party (NCP) for southern region Hasnat Abdullah has threatened the government that if their demand to ban the Awami League (AL) is not met within one hour they will hold a ‘March to Jamuna’ program. Hasnat Abdullah made the threat from a gathering at Shahbagh intersection in the capital on Saturday night. The NCP leader said, “Ban the Awami League. I have given you one hour. If the announcement is not made within one hour, then we will besiege the Jamuna”. Leaders and activists of different political parties and common people gathered at Shahbagh intersection in the capital, demanding a ban on the Awami League. People started gathering at around 2:00pm on Saturday and the program began at 3:00pm. Students and people also blocked the Shahbagh intersection in the capital on Friday, demanding a complete ban on the Awami League. They took position at the Shahbagh intersection at around 4:45pm on Friday (May 9), stopping all traffic movement. Chief organizer of National Citizen Party (NCP) for southern region Hasnat Abdullah called the program. NativeClick Ads Earlier, students and people took a position in front of the Chief Adviser’s residence, state guesthouse Jamuna, to press home their demand. In the wake of the situation, the Advisory Council of the interim government is holding an emergency meeting."
"science-technology","https://www.risingbd.com/english/science-technology/news/112261","Police bar March to Jamuna","10/05/2025","Police obstructed the ‘March to Jamuna’ program in front of the Intercontinental Holel in the capital on Saturday night, demanding a ban on the Awami League. Earlier, Chief Organizer of National Citizen Party (NCP) for southern region Hasnat Abdullah threatened the government that if their demand to ban the Awami League (AL) is not met within one hour they will hold a ‘March to Jamuna’ program. Hasnat Abdullah made the threat from a gathering at Shahbagh intersection in the capital on Saturday night. The NCP leader said, “Ban the Awami League. I have given you one hour. If the announcement is not made within one hour, then we will besiege the Jamuna”. Later they started towards to Jamuna, the state guest house and residence of the Chief Adviser. Leaders and activists of different political parties and common people gathered at Shahbagh intersection in the capital, demanding a ban on the Awami League. People started gathering at around 2:00pm on Saturday and the program began at 3:00pm. Students and people also blocked the Shahbagh intersection in the capital on Friday, demanding a complete ban on the Awami League. NativeClick Ads They took position at the Shahbagh intersection at around 4:45pm on Friday (May 9), stopping all traffic movement. Chief organizer of National Citizen Party (NCP) for southern region Hasnat Abdullah called the program. Earlier, students and people took a position in front of the Chief Adviser’s residence, state guesthouse Jamuna, to press home their demand. In the wake of the situation, the Advisory Council of the interim government is now holding an emergency meeting."
"science-technology","https://www.risingbd.com/english/science-technology/news/112262","18cr people of Bangladesh do not want AL: Mirza Fakhrul","10/05/2025","BNP Secretary General Mirza Fakhrul Islam Alamgir has said that 18 crore people of Bangladesh do not want to see Awami League (AL) as they established one-party state BAKSAL. The BNP secretary general made the comment while addressing a mammoth youth rally in Chattogram city on Saturday. “Shaheed Ziaur Rahman at first had carried meaningful reforms, restored freedom of the press, adopted suitable policy that helped flourish the garment sector which is now backbone of country’s economy”, he said. Mirza Fakhrul said, Begum Khaleda Zia had introduced the caretaker system, adopted time-befitting policy for women empowerment and education. Today, ironically everybody forgot everything. He said, “Our youth want business, want jobs. They want peace in educational institutions. They want a democratic country, where everyone can speak freely. We want to establish that democracy.” Fakhrul Islam said, one of the message of today's youth rally is- “Young people, wake up again, everyone must foil the conspiracy and establish their rights.” BNP secretary general said, “Ziaur Rahman fought for a democratic country, Khaleda Zia worked for democracy. Tarique Rahman wants to make Bangladesh a modern country.” Presided over by central President of Swechchhasebak Dal S M Jinali, the rally was conducted jointly by general secretary of Swechchhasebak Dal Rajib Ahsan and general secretary of JCD Nasir Uddin Nasir. NativeClick Ads"
"science-technology","https://www.risingbd.com/english/science-technology/news/112263","Stay vigilant so that fugitive evil forces cannot rise again: Tarique ","10/05/2025","Bangladesh Nationalist Party (BNP) Acting Chairman Tarique Rahman has called upon all to stay vigilant so that the ""fugitive evil forces against democracy"" should not be able to rise again. Tarique Rahman was virtually addressing an exchange of greetings program organised by BNP on the occasion of Buddha Purnima at the Chairperson’s office in Gulshan on Saturday. “If we continue the bloody uprising of the brave people in 1971, 1975, 1990 and most recently in 2024, the democracy-loving people of the country completely agree on two issues- one is that no one can turn Bangladesh into a subservient state in the future and two is that the fugitive evil forces against democracy should not be able to rise again,” he said. The program began with the recitation of the Tripitaka by M. Sri Indra Banshamsa Bhikkhu, Bhadanta Sudharma Bhikkhu, Bhadanta Samaitri Ratan Bhikkhu and Ananda Priya Shraman. At the beginning of his speech, the BNP acting chairman extended Buddha Purnima greetings to the followers of Buddhism. He said, “The people of the country and the government as well do not want the rehabilitation of the fallen, fugitive, defeated evil forces that founded the barbaric Ayna Ghar.” “BNP wants to see this government successful. However, one thing remains here. For this reason, BNP has repeatedly called upon this government to announce an action plan-roadmap so that the public has a clear idea about the government's activities. Because, if the public has a clear idea about the government's activities, there is no room for any doubts or confusion,"" he said. The BNP acting chairman called upon the media in Bangladesh to publish more images of the misrule and misdeeds of Awami Legue regime and the events of July-August uprising. NativeClick Ads Stating that democracy is the only good alternative in the world to establish a safe and humane state, Tarique Rahman said, “In a democratic world, those who are against democracy in the state and politics are identified as the evil forces of democracy.” “Those who have been taking away the democratic rights of the people in Bangladesh for the past decade or the party that has been carrying out fascist rule and exploitation have been identified as the evil forces by the democracy-loving people of the country,” he added. The BNP Acting Chairman said, “BNP wants to establish a democratic government in the country through direct voting by the citizens that will be accountable to the people.” However, he urged all to remain vigilant from wherever they are, so that no one can conspire to undermine political rights and voting rights of the people. Tarique Rahman requesting the media to publish investigative reports on the incidents of the houses and places of worship of minority religious groups in various places including Ramu in Cox’s Bazar, Nasirnagar in Brahminbaria, Rangpur, Gaibandha, Sunamganj and other places during the decade and a half of AL rule. BNP Standing Committee Members- Khandaker Mosharraf Hossain, Abdul Moyeen Khan, Salahuddin Ahmed and Iqbal Hasan Mahmud Tuku, Chairperson’s Advisory Council Member Prof. Sukomal Barua, Bijan Kanti Sarkar, London BNP President MA Malek, Kishoreganj University Vice- Chancellor Prof. Dilip Kumar Barua, and members of the Buddhist community including Maitree Dewan, Sameer Dewan, Sathi Uday Kusam Barua, Praveen Chakma, Animesh Chakma, Nikola Chakma, Prathar Pritam Barua, Chandra Chakma, Manas Thu Chakma, Lu Thu Mu Marma also spoke on the occasion. Later, the guest members of the Buddhist community were entertained with light refreshments at the BNP’s Gulshan office."
"science-technology","https://www.risingbd.com/english/science-technology/news/112264","Ceasefire will mark a new beginning: Shehbaz","10/05/2025","US President Donald Trump has said that India and Pakistan have agreed to a complete and immediate ceasefire. Trump made the announcement in a post on his Social Truth platform on Saturday. After that Pakistan Prime Minister Shehbaz Sharif thanked US President Donald Trump for his “leadership and proactive role” in helping Pakistan and India achieve peace in the region. “Pakistan appreciates the US for facilitating this outcome, which we have accepted in the interest of regional peace and stability,” PM Shehbaz said in a post on X on Saturday. “We also thank Vice President JD Vance and Secretary of State Marco Rubio for their valuable contributions to peace in South Asia,” the premier said, adding that the country believed the step marked a new beginning in resolving issues that have plagued the region and hindered its journey toward peace, prosperity and stability."
"science-technology","https://www.risingbd.com/english/science-technology/news/112265","Chief Adviser praises India, Pakistan for agreeing to ceasefire","10/05/2025","Chief Adviser Professor Muhammad Yunus has appreciated Indian Prime Minister Narendra Modi and Pakistan Prime Minister Shehbaz Sharif for agreeing to a ceasefire. “I most sincerely commend Prime Minister Shri Narendra Modi of India and Prime Minister Shehbaz Sharif of Pakistan for agreeing to a ceasefire with immediate effect and to engage in talks,” he wrote in a message on Saturday night. The Chief Adviser also expressed his deep appreciation to US President Donald Trump and Secretary of State Rubio for their effective mediation. “Bangladesh will continue to support our two neighbours to resolve differences through diplomacy,” he said."
"science-technology","https://www.risingbd.com/english/science-technology/news/112266","Zelenskyy proposes 30-day ceasefire, waiting for Putin’s approval","10/05/2025","Ukrainian President Volodymyr Zelenskyy in Kyiv has proposed a 30-day unconditional ceasefire. “The ceasefire must be comprehensive: in the air, at sea and on land,” Zelenskyy told reporters. European leaders in Ukraine took an attempt to put pressure on Russia to agree to a 30-day ceasefire as a step to end the three-year conflict, threatening Moscow with “massive sanctions” if it refuses. French President Emmanuel Macron, German Chancellor Friedrich Merz and British Prime Minister Keir Starmer arrived in Kyiv together by train from neighbouring Poland on Saturday. Later, they were joined by Polish Prime Minister Donald Tusk. “It is quite possible to monitor the ceasefire in coordination with the United States of America, this is really realistic. The ceasefire should last for 30 days to give diplomacy a real chance.” Zelenskyy said the group had ""spoken to President Trump together. We agreed on our common view of our further actions."""
"science-technology","https://www.risingbd.com/english/science-technology/news/112267","Interim govt decides to ban Awami League politics in country ","10/05/2025","Advisory Council of the interim government has decided to ban the politics of the Awami League in the country. The Advisory Council took the decision at an emergency meeting held at the State Guest House, Jamuna on Saturday (May 10) evening. After the meeting, Law Adviser Asif Nazrul said the government will publish a circular in this regard. Protests held in various parts of the country, including the capital, demanding a ban on Awami League politics. In the wake of the situation, the Advisory Council of the interim government held the emergency meeting."
"science-technology","https://www.risingbd.com/english/science-technology/news/112268","India, Pakistan accuse each other of ‘violations’ after ceasefire deal","11/05/2025","India and Pakistan have accused each other of “violations” hours after the two nations said they had agreed to a ceasefire following days of cross-border military strikes, BBC reports. After sounds of explosions were heard in Indian-administered Kashmir, India’s Foreign Secretary Vikram Misri said there had been “repeated violations of the understanding we arrived at”. A short while later, Pakistan’s foreign ministry said it remained “committed to faithful implementation of a ceasefire...notwithstanding the violations being committed by India in some areas”. The fighting between India and Pakistan over the last four days has been the worst military confrontation between the two rivals in decades. The use of drones, missiles and artillery started when India struck targets in Pakistan and Pakistan-administered Kashmir in response to a deadly militant attack in Pahalgam last month. Pakistan had denied any involvement. After four days of cross-border strikes, India and Pakistan said they had agreed on a full and immediate ceasefire. US President Donald Trump announced the news on his Truth Social Platform on Saturday morning. He said it had been brokered by the US. Pakistan’s Foreign Minister later confirmed the agreement had been reached by the two countries, adding that ""three dozen countries"" were involved in the diplomacy. NativeClick Ads But hours after the announcement, residents in the main Indian-administered Kashmiri cities of Srinagar and Jammu reported hearing the sounds of explosions and seeing flashes in the sky. Indian Foreign Secretary Vikram Misri said: ""For the last few hours, there have been repeated violations of the understanding we arrived at earlier this evening. ""This is a breach of the understanding arrived at earlier today."" Misri said India's armed forces was ""giving an appropriate response"" and he concluded his briefing by ""calling upon Pakistan to address these violations"". In response, a spokesman for Pakistan's Ministry of Foreign Affairs said: ""Pakistan remains committed to faithful implementation of ceasefire between Pakistan and India, announced earlier today. ""Notwithstanding the violations being committed by India in some areas, our forces are handling the situation with responsibility and restraint. ""We believe that any issues in smooth implementation of the ceasefire should be addressed through communication at appropriate levels. ""The troops on ground should also exercise restraint."" Kashmir is claimed in full by India and Pakistan, but administered only in part by each since they were partitioned following independence from Britain in 1947. It has been a flashpoint between the two nuclear-armed nations and they have fought two wars over it. Confirming the ceasefire, India's external affairs minister S Jaishankar said the two nations had ""worked out an understanding on stoppage of firing and military action"". ""India has consistently maintained a firm and uncompromising stance against terrorism in all its forms and manifestations. It will continue to do so,"" he added. Later, in an address to the nation, Pakistan Prime Minister Shehbaz Sharif said the ceasefire had been reached ""for the benefit of everybody"". Speaking after the ceasefire announcement, US Secretary of State Marco Rubio said India and Pakistan had agreed to start talks on a broad set of issues at a neutral site. He said he and US Vice-President JD Vance had spent 48 hours with senior Indian and Pakistani officials, including their respective Prime Ministers Narendra Modi and Shehbaz Sharif. UN Secretary General Antonio Guterres said he welcomed ""all efforts to de-escalate the conflict"". UK Prime Minister Sir Keir Starmer said Britain has been ""engaged"" in talks for ""some days"", with Foreign Secretary David Lammy speaking to both sides. ""I'm pleased to see today that there's a ceasefire,"" Sir Keir said. ""The task now is to make sure that that is enduring and is lasting."" The recent fighting came after two weeks of tension following the killing of 26 tourists in the resort town of Pahalgam. Survivors of the 22 April attack in Indian-administered Kashmir, which killed 25 Indians and one Nepali national, said the militants were singling out Hindu men. The Indian defence ministry said its strikes this week were part of a ""commitment"" to hold ""accountable"" those responsible for the attack. Pakistan described them as ""unprovoked"". Pakistan said Indian air strikes and cross-border fire since Wednesday had killed 36 people in Pakistan and Pakistan-administered Kashmir, while India's army reported at least 21 civilians deaths from Pakistani shelling. Fighting intensified overnight on Friday, with both countries accusing each other of targeting airbases and other military sites."
"science-technology","https://www.risingbd.com/english/science-technology/news/112269","Gaza death toll tops 52,800","11/05/2025","At least 52,810 Palestinians have been killed in Israel’s genocidal war on Gaza since October 2023, Anadolu Ajansı reported quoting the strip’s Health Ministry on Saturday (May 10). A ministry statement said that 23 people were killed in Israeli attacks in the enclave in the last 24 hours, while 124 others were injured, bringing the number of injuries in the Israeli onslaught to 119,473. “Many victims are still trapped under the rubble and on the roads, with rescuers unable to reach them,” it added. The Israeli army resumed its assaults on the Gaza Strip on March 18 and has since killed 2,701 people and injured 7,432 others, shattering a ceasefire and prisoner exchange agreement that began in January. Last November, the International Criminal Court issued arrest warrants for Israeli Prime Minister Benjamin Netanyahu and his former Defense Minister Yoav Gallant for war crimes and crimes against humanity in Gaza. Israel also faces a genocide case at the International Court of Justice for its war on the enclave."
"science-technology","https://www.risingbd.com/english/science-technology/news/112270","Buddha Purnima today","11/05/2025","Today is Buddha Purnima, the biggest religious festival of the Buddhist community. The day is being celebrated across the country. Buddha Purnima marks the birth, enlightenment and death of Gautama Buddha. On this day in 563 BC, Buddha was born as Siddhartha Gautama in Kopilabostu at the foothill of the Himalayas. He attained supreme enlightenment at the age of 35 and finally departed into nirvana at the age of 80 in 483 BC. The day is a public holiday. On the occasion, Chief Adviser Prof Muhammad Yunus greeted the members of the Buddhist community as well as the countrymen. On the eve of Buddha Purnima, Prof Yunus extended warm felicitations to the Buddhist community in Bangladesh and around the world today. The celebrations usually start with lighting of lamps and hoisting of the national and religious flags atop the Mohabihar and chanting of sacred verses from Tripitaka. The Buddhist devotees are expected to offer various gift items, including fruits, flowers and candles, to statues of Lord Buddha throughout the day. NativeClick Ads"
"science-technology","https://www.risingbd.com/english/science-technology/news/112271","4 civilians injured in ceasefire violations by Indian forces in Pakistan","11/05/2025","At least four civilians were injured on Saturday in two separate incidents of unprovoked ceasefire violations by Indian forces in Pakistan’s eastern Punjab province, Xinhua reported quoting official sources. The violations took place along the Working Boundary in Sialkot district, which separates Pakistan’s Punjab province from the Indian-controlled Kashmir, according to the sources who spoke on condition of anonymity. In the first incident, at around 6:00 p.m. local time, an 18-year-old girl sustained a back injury in Pasrur area of Sialkot. A second incident occurred when Indian forces opened fire between 6:23 p.m. and 6:30 p.m. local time in Harpal section, targeting civilian settlements. ""Three members of a local family from Jangal village were also injured in unprovoked firing from the Indian side,"" the sources added. Ceasefire violations were also reported in Kotli, Bhimber, Chamb, and Keran sections along the Line of Control dividing Kashmir, the sources said. Earlier in the evening, security sources reported multiple incoming suicide drones from the Indian side, targeting Pakistani cities between 7:00 p.m. and 9:00 p.m. local time. The drones were detected and intercepted, the sources added. Tensions between the two neighbors had appeared to ease earlier in the day after both sides announced a ceasefire agreement. However, the latest violations have raised fresh concerns about the fragility of peace efforts in the region. NativeClick Ads"
